semana,pdv,produto,quantidade
3,4301728583371672533,2974409578000144688,23
3,516542143875498628,2974409578000144688,45
3,6486584812874845428,7852170368684115755,14
3,7600688982069076698,6641579232767647477,20
3,8205714931510262781,6641579232767647477,43
3,903417815957180112,7196360456326107781,51
3,9164830066240258668,2974409578000144688,12
3,1116765688108556050,3894706280449257667,8
3,1606560318620796683,1860061817666925715,9
3,1646589118652848619,4040509988492387426,41
3,2788846207558964037,8275181357437864705,40
3,4080006672554896350,3894706280449257667,14
3,5371080152790755495,4040509988492387426,34
3,5912781565529639748,4040509988492387426,14
3,6067948396569964814,4040509988492387426,14
3,6245393518929939606,4040509988492387426,14
3,826295652279312225,8724549927579667984,5
3,8732425569704638802,4040509988492387426,29
3,1452084132703368034,4040509988492387426,57
3,1604470660851767741,8275181357437864705,35
3,5269757182493118473,8899583048247637290,30
3,5622532448677160941,576514643033029430,14
3,6776847618623910343,5418855670645487653,12
3,8475667625973238850,1860061817666925715,17
3,2711121035626683885,1152772499033912340,10
3,4003964282058636604,7629138479184041110,26
3,5225103062996478129,500478784353013717,16
3,5728914890127012881,8899583048247637290,25
3,6972022730498235358,8275181357437864705,41
3,1027356552181929439,8743896666094547331,6
3,121769410385645277,8899583048247637290,30
3,22706562021289703,1201594281387648185,32
3,2523929761947991194,8352471677482341950,36
3,3839947954327281257,500478784353013717,19
3,415177449646495587,576514643033029430,26
3,6337402841339348330,959317400596387314,15
3,7026149454695303789,7871778702535050683,14
3,7271311491578862257,7852170368684115755,29
3,8762168948407201053,1152772499033912340,14
3,9015640764902629327,3965996009832298069,41
3,4003964282058636604,2804507621844128621,24
3,5591906130315888784,1657665165780983454,13
3,1709953168291425827,6641579232767647477,20
3,2253388937638480168,6641579232767647477,9
3,2480104095415436360,1201594281387648185,77
3,3142852587817390729,1657665165780983454,13
3,377521971156919048,4040509988492387426,41
3,4170530923577067951,1355221146658254593,17
3,7645889887284064521,3965996009832298069,52
3,8782754052316133836,6641579232767647477,15
3,5693268287100095482,8899583048247637290,20
3,3035301762545750973,1860061817666925715,19
3,3512249967289884947,1860061817666925715,14
3,6820987963506963344,3894706280449257667,13
3,8762168948407201053,3262679882836704514,7
3,950812733531788017,1201594281387648185,38
3,161742217016860896,1355221146658254593,12
3,2063190185278967004,576514643033029430,13
3,3184339787847739443,4040509988492387426,34
3,3754117534411021948,1860061817666925715,13
3,6411962660003407518,576514643033029430,41
3,6639904894460506501,8352471677482341950,28
3,6820987963506963344,4040509988492387426,14
3,6854478594921624030,500478784353013717,28
3,7261047694428751812,4040509988492387426,36
3,7899036535976911447,4040509988492387426,84
3,7967818810773194700,1201594281387648185,8
3,875159773779203214,7852170368684115755,28
3,8784225454804525789,6641579232767647477,8
3,6512986039352109433,1009179103632945474,38
3,1354360358188849290,1657665165780983454,16
3,1526198223454358577,4040509988492387426,10
3,5077327874228029971,542758314702436663,12
3,7657504067917486322,1657665165780983454,20
3,4024223885899855096,6641579232767647477,10
3,5255418450078572666,6641579232767647477,19
3,5381502526589980672,7029448080469668619,0
3,6646461804955104190,4040509988492387426,28
3,8112176764066043656,8899583048247637290,20
3,8277069645128751773,3894706280449257667,30
3,8895617283126790855,8899583048247637290,10
3,1709953168291425827,8352471677482341950,17
3,313456764942796370,289143327884191523,37
3,3188906461264284944,1657665165780983454,6
3,796188183634531877,1657665165780983454,14
3,1057921504644721385,4040509988492387426,0
3,2365390987240841700,1394381856358939027,25
3,2752919715342102401,1029370090212151375,14
3,2752919715342102401,1355221146658254593,19
3,2752919715342102401,3262679882836704514,43
3,3199541173567215272,7730272064650711761,48
3,4115096825473912818,1657665165780983454,19
3,4821556375036289509,1657665165780983454,34
3,483191359921027090,289143327884191523,19
3,4919303698115372961,1860061817666925715,0
3,6337402841339348330,1657665165780983454,21
3,6337402841339348330,7629138479184041110,33
3,7645889887284064521,1657665165780983454,54
3,7809058247151293522,1355221146658254593,19
3,985167005921423952,8899583048247637290,11
3,1474309873477514622,8352471677482341950,25
3,2468562643992850536,6641579232767647477,17
3,4549256129972885670,8899583048247637290,11
3,7803689727198037569,4040509988492387426,14
3,8784225454804525789,8275181357437864705,41
3,1052746582799504067,1201594281387648185,4
3,1619459682248298375,4240185897530825786,39
3,2276824394430898319,500478784353013717,41
3,2730864765516700375,542758314702436663,71
3,4080006672554896350,1657665165780983454,14
3,4747520491739840123,1355221146658254593,20
3,4971672655498212051,1657665165780983454,16
3,6084730230362110586,1657665165780983454,16
3,6181830888916953162,1201594281387648185,46
3,6651971338504171012,1657665165780983454,14
3,7178660387231298811,3262679882836704514,8
3,8484980400903988433,1355221146658254593,4
3,8782754052316133836,2525510189893188235,12
3,8836527860753710071,8174625658473329985,15
3,9149111791124388609,4623814317972718932,34
3,9167327556235094748,839059468320658528,10
3,1082484277848519785,4040509988492387426,34
3,1906255261900923974,4040509988492387426,48
3,3204547530602433786,6641579232767647477,10
3,3699409303667791145,4040509988492387426,27
3,3870372730817165156,1860061817666925715,9
3,4262709845140259344,6641579232767647477,14
3,5060397210757083867,4040509988492387426,48
3,6952882207728590459,3262679882836704514,7
3,8412840098009687210,4040509988492387426,13
3,9213342032131665232,1860061817666925715,58
3,2212298273303379303,8352471677482341950,74
3,4169809790334299505,4040509988492387426,29
3,7434595024819293942,8275181357437864705,27
3,78885588287754244,4040509988492387426,20
3,8169110081307365069,3894706280449257667,4
3,7612244650266891682,289143327884191523,8
3,1027356552181929439,8899583048247637290,7
3,3462134966385778158,1860061817666925715,8
3,3560066852804012122,4040509988492387426,29
3,6330867882541071944,5418855670645487653,16
3,839794474806150536,4353552881410365573,20
3,8819406300700079604,500478784353013717,16
3,977866030640085189,4040509988492387426,26
3,2346366342143484929,4040509988492387426,37
3,2494522405477354268,8352471677482341950,28
3,2613209278244511262,1394381856358939027,24
3,2724719784945463877,5418855670645487653,34
3,6932721036142284356,8352471677482341950,28
3,7086299908677270822,6641579232767647477,28
3,7178660387231298811,4098058333001424920,10
3,1868301113490409828,4623814317972718932,11
3,2063190185278967004,4040509988492387426,16
3,2752919715342102401,8625590539951587748,15
3,3677146700662510617,1657665165780983454,47
3,6148955987920669118,3894706280449257667,29
3,6523918975347167526,8899583048247637290,24
3,6975918725184831366,4040509988492387426,6
3,7048491042919068521,8352471677482341950,9
3,7097321920319688313,8352471677482341950,59
3,7156086745182654866,1860061817666925715,58
3,9166806434271779264,3894706280449257667,35
3,208528949793432486,576514643033029430,12
3,3379225747158266928,1657665165780983454,11
3,6057234785896395093,959317400596387314,19
3,6401802914646265705,500478784353013717,24
3,6687405876856118800,500478784353013717,14
3,7705532821353927606,500478784353013717,25
3,7996101475455489895,1860061817666925715,51
3,916047741498554538,4040509988492387426,13
3,94020709679960478,4040509988492387426,20
3,1152188492140896637,8275181357437864705,41
3,1418537202286267187,4623814317972718932,10
3,6192856221604040151,3894706280449257667,32
3,7724768451416611133,576514643033029430,15
3,7843266455222899698,8352471677482341950,9
3,2219758471001271111,5418855670645487653,29
3,251648169737385071,4040509988492387426,10
3,2929686896786636041,6641579232767647477,26
3,4765798582438088403,4040509988492387426,20
4,6788142747972963758,1510745108909725123,58
4,4829978708755303356,3620674245436818138,62
4,3152314521778346994,5615873819927702017,36
4,2805811841339384135,1380288516179470221,92
4,7059328007645110932,7288954136225478823,10
4,306604626036516134,5237747548711424858,12
4,4675693014052462677,8080567452120095383,76
4,5077327874228029971,4439123428195264029,94
4,4397308740234843852,8352471677482341950,216
4,8294871217390043140,4697204510956344244,101
4,34847677619790186,7723484071811439958,12
4,9215587796775433247,4040509988492387426,98
4,7719858014634884431,9145542970994664509,55
4,4800750325225351111,1201594281387648185,26
4,8107898690947763058,4040509988492387426,92
4,2752919715342102401,500478784353013717,139
4,4743958978514550580,1201594281387648185,38
4,5835398220478400992,3212701144500706568,17
4,6337402841339348330,4040509988492387426,98
4,199752024806356018,8080567452120095383,21
4,1722874428581033934,7723484071811439958,12
4,9167915875564003039,4040509988492387426,41
4,3958233000542651382,8352471677482341950,0
4,3563746435574440096,1690125846152117227,23
4,3149404500704696584,2110875768038469912,216
4,1991570509503070331,3620674245436818138,11
4,5370257333471528502,4240185897530825786,54
4,5315742781543431732,3968076782240786250,45
4,4886590186530426719,7431487353670755453,12
4,2586458140334313308,8080567452120095383,29
4,7535235951675607466,4822827148060047024,48
4,4304226119364518876,4040509988492387426,98
4,5155725950101564387,4240185897530825786,86
4,4440977747777161208,4040509988492387426,42
4,7912552351930256958,3894706280449257667,91
4,1779097047309660980,1201594281387648185,123
4,7375568833862695565,3212701144500706568,6
4,8782754052316133836,1860061817666925715,89
4,1053416366079642202,3894706280449257667,77
4,7912552351930256958,4040509988492387426,60
4,2015648714931843883,4040509988492387426,35
4,5381502526589980672,1586689322276564072,68
4,8758218561472407887,4040509988492387426,57
4,5481812168908256532,4040509988492387426,51
4,5077327874228029971,7029448080469668619,72
4,8782754052316133836,8352471677482341950,100
4,1613675031943900189,5237747548711424858,12
4,199752024806356018,5168467358507505407,56
4,7478671919770794303,1201594281387648185,83
4,8382326197887632813,4040509988492387426,67
4,3324333006057930867,3894706280449257667,25
4,2253388937638480168,1201594281387648185,39
4,541000079711085607,4240185897530825786,58
4,2996423412583906652,4040509988492387426,28
4,6812061841125848944,4240185897530825786,19
4,2961728766576743186,3894706280449257667,81
4,1082332438014605784,4040509988492387426,86
4,3286360717329668082,6504514533420270914,8
4,5551505227605992976,1201594281387648185,101
4,4896492275642441587,8211643118619585816,120
4,552705366911410497,4040509988492387426,58
4,905257515529411131,4040509988492387426,103
4,3958233000542651382,4872583472354874832,100
4,2510617452472083145,8352471677482341950,91
4,1452084132703368034,5854098638082429437,20
4,5411446648242387052,2974409578000144688,89
4,5463587465828288434,2974409578000144688,76
4,5573437061800564309,1201594281387648185,43
4,4378672538987561042,4040509988492387426,101
4,6513491741012474326,8275181357437864705,133
4,2430132255826117411,8743896666094547331,70
4,987046535235491893,5854098638082429437,46
4,5370257333471528502,1201594281387648185,46
4,7374593611701529027,4240185897530825786,58
4,5573437061800564309,4240185897530825786,48
4,5236933832266054076,2982836183234975951,23
4,3207340367111752221,4040509988492387426,111
4,3068744056662466131,4040509988492387426,108
4,8667737257688244200,1201594281387648185,58
4,2996423412583906652,3894706280449257667,25
4,4251562542243119319,1201594281387648185,79
4,8942735487300116050,3212701144500706568,8
4,8671347931271141255,4240185897530825786,89
4,9167915875564003039,8352471677482341950,9
4,4971672655498212051,4771520654859799078,12
4,8294871217390043140,5854098638082429437,23
4,906070645731736912,3894706280449257667,42
4,3911587763231013509,500478784353013717,105
4,6347081136908478660,4500561597898984528,12
4,5622532448677160941,4040509988492387426,129
4,4304226119364518876,3965996009832298069,86
4,6524198466227057511,500478784353013717,78
4,2711121035626683885,1201594281387648185,86
4,3114076303244676776,3894706280449257667,13
4,5543724297181732550,4040509988492387426,44
4,1358792977874154306,8352471677482341950,123
4,541000079711085607,8352471677482341950,123
4,7797441953885707122,6358540306810996363,95
4,5897632903511352674,1201594281387648185,123
4,7485443215246301632,4040509988492387426,86
4,4800750325225351111,4240185897530825786,20
4,4304226119364518876,576514643033029430,78
4,338592148842312906,500478784353013717,78
4,3321342852151403358,4040509988492387426,85
4,794821767112175874,3894706280449257667,26
4,1358792977874154306,4240185897530825786,86
4,5621868658685539120,4040509988492387426,55
4,906070645731736912,4040509988492387426,114
4,5584154793255108378,4040509988492387426,10
4,4090329241771142293,4040509988492387426,20
4,6282183656406975806,8352471677482341950,3
4,8719540562711460708,8080567452120095383,74
4,2904283814836480430,1201594281387648185,27
4,8162135631894739198,8352471677482341950,108
4,67710118012404804,4872583472354874832,103
4,4729019183624348951,3894706280449257667,37
4,7694303669712579264,8352471677482341950,0
4,906070645731736912,8352471677482341950,73
4,1989499746792480945,6358540306810996363,76
4,6476431587340650306,4040509988492387426,98
4,2938119085319755040,4040509988492387426,96
4,3114076303244676776,4040509988492387426,34
4,3114076303244676776,8352471677482341950,35
4,7580663583511960314,5168467358507505407,35
4,7580663583511960314,8080567452120095383,32
4,5220525028451013901,1201594281387648185,123
4,6205723410736861336,3894706280449257667,13
4,2212298273303379303,4040509988492387426,51
4,2411861496046206712,4040509988492387426,50
4,8406155891265052307,1365593048279029595,23
4,8629696945483737090,6358540306810996363,35
4,7374593611701529027,1201594281387648185,77
4,9163231115567982267,4040509988492387426,98
4,313456764942796370,1860061817666925715,63
4,8024842647464531559,3894706280449257667,106
4,9167915875564003039,3894706280449257667,41
4,1194636340739726889,1657665165780983454,57
4,8996107539832576118,1860061817666925715,40
4,9221357958797317188,8080567452120095383,52
4,1275742731943597399,4040509988492387426,14
4,338592148842312906,1657665165780983454,57
4,6957238410976217625,1201594281387648185,55
4,1779097047309660980,4872583472354874832,100
4,5220525028451013901,1657665165780983454,100
4,3068744056662466131,3894706280449257667,17
4,1709953168291425827,4040509988492387426,27
4,4969519124535475958,4040509988492387426,34
4,6781165720439946401,4040509988492387426,34
4,2788846207558964037,6641579232767647477,72
4,4224829721747489940,4040509988492387426,100
4,6019689849863195847,1929224786919815218,62
4,476245733708172057,8275181357437864705,40
4,8029660250264839750,1860061817666925715,48
4,8852496138877851896,8275181357437864705,80
4,3254330508778517565,4240185897530825786,20
4,2885903432017122279,4040509988492387426,98
4,3204547530602433786,8352471677482341950,20
4,3563746435574440096,1108488949988300760,10
4,5246152014557948204,8352471677482341950,99
4,8343665559185623753,8275181357437864705,26
4,1116765688108556050,1201594281387648185,0
4,3130668981498065153,6641579232767647477,14
4,3870372730817165156,8352471677482341950,48
4,3324333006057930867,4040509988492387426,48
4,208528949793432486,3894706280449257667,38
4,2346366342143484929,5517144173318191727,10
4,2385438664927959808,7288954136225478823,10
4,6825966060938407713,8899583048247637290,25
4,8029660250264839750,7288954136225478823,10
4,7097321920319688313,4040509988492387426,32
4,5551505227605992976,1657665165780983454,85
4,7542707299572856789,8275181357437864705,38
4,8294871217390043140,576514643033029430,63
4,2523929761947991194,4040509988492387426,6
4,5302347557954090124,4040509988492387426,36
4,1501657633898498508,3894706280449257667,47
4,8169110081307365069,4040509988492387426,48
4,3495856463551806590,4040509988492387426,10
4,7798371321515892727,4240185897530825786,48
4,8475667625973238850,4040509988492387426,76
4,8782754052316133836,1657665165780983454,42
4,5186345854775637737,4040509988492387426,0
4,7105331274275400793,6639182541769323770,4
4,9012434844717303746,4240185897530825786,41
4,1027356552181929439,1201594281387648185,46
4,2904283814836480430,4240185897530825786,37
4,4251562542243119319,4240185897530825786,60
4,5420232849866774947,8352471677482341950,0
4,5816341378876527093,4040509988492387426,6
4,7912552351930256958,8352471677482341950,89
4,1811026294663307881,4040509988492387426,34
4,3068744056662466131,8352471677482341950,0
4,5233510753216028788,4040509988492387426,71
4,7233339169744830161,4040509988492387426,87
4,6797187511930088139,3894706280449257667,20
4,6957238410976217625,4240185897530825786,24
4,2359898182378052218,9145542970994664509,65
4,2749663965636886532,429738700876868379,6
4,3948168422672041994,429738700876868379,6
4,8870057469020504357,8275181357437864705,44
4,2006690369977191063,3894706280449257667,42
4,4732166258038471294,4040509988492387426,76
4,8566256497284244608,1860061817666925715,0
4,8707573693390783696,8899583048247637290,19
4,6491855528940268514,4040509988492387426,96
4,8537720792441878474,3620674245436818138,1
4,6205723410736861336,4040509988492387426,14
4,8294871217390043140,4040509988492387426,64
4,4635502639442534535,4040509988492387426,105
4,2958904407065784002,8352471677482341950,34
4,5544154622735077354,867840300045715287,95
4,8281435246471208115,8080567452120095383,47
4,4003964282058636604,4040509988492387426,83
4,5165169440659986961,500478784353013717,20
4,2760018522154709469,3894706280449257667,31
4,4123537788074267666,4040509988492387426,89
4,7389100204865028460,3262679882836704514,94
4,1635200419659620786,3894706280449257667,55
4,2694315579758052826,1860061817666925715,87
4,7364561357028109082,2974409578000144688,19
4,8762168948407201053,576514643033029430,18
4,5608335427666449834,4040509988492387426,22
4,8646258721275401690,1657665165780983454,54
4,2720083523729133444,3894706280449257667,59
4,6090109948690811625,8275181357437864705,49
4,839794474806150536,8275181357437864705,37
4,2752919715342102401,289143327884191523,89
4,5503951921258300105,4040509988492387426,68
4,2284070681700335430,1860061817666925715,78
4,8996107539832576118,4040509988492387426,94
4,2711121035626683885,8275181357437864705,34
4,4541440975356911536,4240185897530825786,77
4,6932721036142284356,4240185897530825786,55
4,746282210001185599,500478784353013717,59
4,2276824394430898319,4040509988492387426,38
4,3870372730817165156,4040509988492387426,39
4,208528949793432486,4040509988492387426,14
4,218456779022599683,4040509988492387426,69
4,3696870407599981630,3894706280449257667,35
4,9134862859817030866,7196360456326107781,44
4,1097355145902830813,3894706280449257667,71
4,8294871217390043140,3894706280449257667,78
4,1194636340739726889,1288112997726060694,8
4,7967818810773194700,3425590649277406409,0
4,2320860250200437518,3894706280449257667,19
4,3254330508778517565,1201594281387648185,39
4,4743958978514550580,4240185897530825786,45
4,7478671919770794303,4240185897530825786,20
4,8819406300700079604,4040509988492387426,28
4,7478671919770794303,6641579232767647477,26
4,7483706642899814239,3965996009832298069,97
4,780286093207984742,2394950933694010774,23
4,1320993462088964047,3894706280449257667,76
4,7894255152223404760,3894706280449257667,13
4,1194636340739726889,4623814317972718932,57
4,4374038751643985193,3965996009832298069,57
4,6434414063399492998,8352471677482341950,0
4,2759224468623266801,4240185897530825786,37
4,544555325463927746,4040509988492387426,20
4,5551505227605992976,4240185897530825786,58
4,5622532448677160941,3894706280449257667,60
4,2929686896786636041,4040509988492387426,6
4,2760496222437994581,289143327884191523,22
4,8956358883453392509,4040509988492387426,14
4,4093752321921385451,8352471677482341950,17
4,5360093778716781699,4040509988492387426,45
4,5543724297181732550,3894706280449257667,60
4,6825966060938407713,8352471677482341950,28
4,3326908659076080264,8899583048247637290,20
4,916729969482946290,1657665165780983454,76
4,1199362321606248094,4040509988492387426,29
4,6434414063399492998,8275181357437864705,75
4,2015648714931843883,8352471677482341950,45
4,2253388937638480168,4240185897530825786,63
4,2487021538158213674,8899583048247637290,6
4,7684547641873015407,1860061817666925715,20
4,4804165151893923520,8275181357437864705,16
4,7811452652145895401,576514643033029430,12
4,1318250317370735217,4040509988492387426,68
4,1796659923284845579,9158358945329890575,73
4,2256637546529260612,289143327884191523,44
4,7689097016729496029,1860061817666925715,62
4,8735826322383199629,7661072747974842513,23
4,2088955910134676070,8080567452120095383,87
4,2480464766685868354,3894706280449257667,113
4,3911587763231013509,8352471677482341950,62
4,4146106700759565239,2974409578000144688,46
4,5841368149310853144,8080567452120095383,96
4,2258893540018308857,2866058112054092230,3
4,4371092998410061383,4040509988492387426,9
4,3646324049905695377,500478784353013717,20
4,6097832617965441733,1860061817666925715,50
4,6445460903785651708,8352471677482341950,9
4,1027356552181929439,4240185897530825786,44
4,5571658043261637873,289143327884191523,29
4,4678738377405217354,3894706280449257667,76
4,5861480568599935479,8275181357437864705,59
4,6836341955733512176,4040509988492387426,53
4,1057223373529991552,8899583048247637290,24
4,8145395112697267349,4040509988492387426,104
4,6639904894460506501,4040509988492387426,9
4,2430132255826117411,8899583048247637290,2
4,2720921832183866690,3894706280449257667,31
4,1217943773325345571,7029448080469668619,72
4,1217943773325345571,8874150768526460161,72
4,7257203588675499507,4040509988492387426,56
4,8782754052316133836,4040509988492387426,0
4,9163231115567982267,2995245061726159069,73
4,2542822639970401384,1657665165780983454,26
4,2764054896418619542,8275181357437864705,37
4,2808348695303068589,2258747115919456585,6
4,7048491042919068521,4040509988492387426,29
4,8449817239840612635,500478784353013717,59
4,6058897180184003028,4040509988492387426,16
4,293390748363019794,500478784353013717,43
4,8952609383990245450,4040509988492387426,11
4,1452084132703368034,1657665165780983454,48
4,3458438066451505983,8899583048247637290,62
4,4906176045522851690,4040509988492387426,26
4,1116765688108556050,6641579232767647477,9
4,3269426642150488720,1860061817666925715,45
4,5588014092818255204,1201594281387648185,41
4,8092108880415600668,3894706280449257667,71
4,3855379009918138509,7852170368684115755,28
4,9038563639418584028,8352471677482341950,14
4,1233307266675979218,8352471677482341950,37
4,4403106074138610792,2974409578000144688,35
4,6265928750337636679,8080567452120095383,56
4,210072725115952331,1860061817666925715,20
4,3462134966385778158,4040509988492387426,51
4,4067606261221511699,4040509988492387426,36
4,4257752692295472362,1201594281387648185,40
4,2013221250438440493,500478784353013717,37
4,4003964282058636604,1860061817666925715,91
4,3646324049905695377,2525510189893188235,29
4,4613207742168502368,3894706280449257667,78
4,5196824847942347435,4040509988492387426,76
4,1303326024850155669,8080567452120095383,35
4,1485435890157027157,4040509988492387426,8
4,3609173843105135562,4040509988492387426,14
4,3871616673302763596,8899583048247637290,14
4,2852034628617093633,7196360456326107781,44
4,4919303698115372961,3894706280449257667,51
4,6201126428010905557,8275181357437864705,47
4,801620057888796206,8275181357437864705,38
4,2469749823255989753,3894706280449257667,51
4,7049672109664750073,8174625658473329985,29
4,8667737257688244200,819652267660746406,53
4,997907800111849739,4500561597898984528,55
4,1565896261089096104,4040509988492387426,28
4,7454376839130253205,1860061817666925715,58
4,338592148842312906,3262679882836704514,57
4,4691562861361793616,4040509988492387426,48
4,6613278134155561718,3894706280449257667,25
4,1233307266675979218,3894706280449257667,26
4,3498870796978043924,3894706280449257667,72
4,4170530923577067951,3894706280449257667,49
4,4559692730614612231,4040509988492387426,16
4,7553301613967641993,4040509988492387426,27
4,8473120385631519777,3894706280449257667,49
4,2817581656304920293,1657665165780983454,7
4,316697853335613747,2974409578000144688,36
4,4034007741949090727,4040509988492387426,13
4,5301733467459291684,8080567452120095383,12
4,6674129910965685357,4040509988492387426,7
4,9001708193410052645,6641579232767647477,25
4,3400927100534163363,4040509988492387426,70
4,8943263231576306163,6641579232767647477,24
4,2938119085319755040,8352471677482341950,45
4,4459902779368286610,4040509988492387426,6
4,7423792273532575047,4040509988492387426,26
4,794821767112175874,4040509988492387426,30
4,8750975512687771079,1860061817666925715,59
4,794821767112175874,8352471677482341950,49
4,2468562643992850536,1201594281387648185,41
4,2760018522154709469,8352471677482341950,19
4,5658815032567467999,8352471677482341950,107
4,8723723113467008071,4040509988492387426,10
4,2945397736590855717,3894706280449257667,66
4,9163231115567982267,8352471677482341950,95
4,8943263231576306163,1860061817666925715,12
4,8977957608966289566,500478784353013717,32
4,9032200449026668016,4040509988492387426,3
4,4635502639442534535,1657665165780983454,53
4,906070645731736912,1860061817666925715,96
4,6445460903785651708,3894706280449257667,20
4,1709953168291425827,3894706280449257667,26
4,3788276038717008921,916393097567777987,58
4,4596400589938852106,8275181357437864705,51
4,5327655802610287100,4040509988492387426,58
4,5963684961610309996,9145542970994664509,35
4,7645889887284064521,500478784353013717,52
4,8169110081307365069,1860061817666925715,27
4,956677197316225603,7852170368684115755,14
4,2468562643992850536,8899583048247637290,10
4,6797187511930088139,289143327884191523,29
4,4286801751765230160,1657665165780983454,38
4,4415433687387481418,1120490062981954254,61
4,4676721270228891418,1657665165780983454,61
4,5250422623887896568,6641579232767647477,25
4,6445460903785651708,4040509988492387426,8
4,4093752321921385451,4040509988492387426,51
4,2782384516410814774,7852170368684115755,14
4,8943263231576306163,1835194265081182189,25
4,2759224468623266801,1201594281387648185,41
4,4605617806800769384,4040509988492387426,27
4,4823777315420746605,3894706280449257667,38
4,8646258721275401690,8352471677482341950,45
4,6857982239582626066,3894706280449257667,42
4,7232914301408434886,8275181357437864705,56
4,2494522405477354268,8275181357437864705,48
4,3319557383110367055,1201594281387648185,60
4,3455493446343946747,8211643118619585816,35
4,4896492275642441587,3425590649277406409,58
4,5208492210525306728,5474460683042756805,60
4,7063715670141657234,262955939549258107,37
4,7768046417722771772,1657665165780983454,19
4,8751719047874739407,3894706280449257667,61
4,4229769437085293863,4040509988492387426,86
4,6812061841125848944,1201594281387648185,20
4,139216559276915056,1201594281387648185,60
4,2938119085319755040,3894706280449257667,88
4,2996423412583906652,8352471677482341950,17
4,3755785999346893831,8275181357437864705,26
4,4729867006589341867,1860061817666925715,10
4,2904283814836480430,6641579232767647477,6
4,5269757182493118473,3965996009832298069,23
4,1837077422762430107,8080567452120095383,32
4,4482116883307673857,4040509988492387426,26
4,8646258721275401690,845701350237922001,6
4,9192144055751951913,4040509988492387426,48
4,2970538398854092260,7852170368684115755,19
4,3739548464654416065,3894706280449257667,52
4,3927765222595427577,4040509988492387426,20
4,6453221549446172241,1201594281387648185,67
4,7608555946617382025,8275181357437864705,48
4,8717803980324139403,8275181357437864705,52
4,6520844300531097865,3894706280449257667,17
4,8930678118909070741,4040509988492387426,58
4,1145994844511865085,1355221146658254593,15
4,3204547530602433786,576514643033029430,38
4,3623727529465779119,500478784353013717,46
4,4304226119364518876,1657665165780983454,64
4,4882947442884300565,1355221146658254593,85
4,6870257219742480346,4040509988492387426,36
4,7200116106667687476,1201594281387648185,79
4,7912552351930256958,4258363668933662624,19
4,8477022261812008893,500478784353013717,83
4,8846165863552099282,6641579232767647477,14
4,2760018522154709469,4040509988492387426,10
4,2938119085319755040,576514643033029430,20
4,7037723815631422527,8080567452120095383,56
4,7834637340449746087,4822827148060047024,61
4,8205714931510262781,5418855670645487653,20
4,6491855528940268514,2097372625156623809,75
4,2996423412583906652,1860061817666925715,39
4,4613207742168502368,1860061817666925715,14
4,533943243066695925,4040509988492387426,49
4,5888847043684977959,4040509988492387426,52
4,7684547641873015407,4040509988492387426,34
4,5011105216929664738,6641579232767647477,17
4,6205723410736861336,8352471677482341950,49
4,6337402841339348330,3894706280449257667,46
4,2760018522154709469,576514643033029430,15
4,3161776390033450886,8352471677482341950,9
4,5226403828926175217,1657665165780983454,58
4,6169353630198925368,3965996009832298069,28
4,2256637546529260612,4040509988492387426,57
4,3696870407599981630,8352471677482341950,69
4,4678738377405217354,1860061817666925715,19
4,6384092036002031684,4623814317972718932,19
4,8846165863552099282,3894706280449257667,39
4,6282183656406975806,6641579232767647477,14
4,1540598699689235854,4040509988492387426,28
4,2295113358818942635,4623814317972718932,57
4,338592148842312906,9158358945329890575,57
4,3754117534411021948,4040509988492387426,39
4,4251562542243119319,3965996009832298069,57
4,6058897180184003028,1860061817666925715,36
4,6311464454162262358,6542133380128408096,49
4,8916067949199760301,8352471677482341950,36
4,2320860250200437518,8352471677482341950,9
4,8343665559185623753,8352471677482341950,17
4,8013388576844383119,4040509988492387426,32
4,8870057469020504357,5418855670645487653,10
4,1340525425503310227,2974409578000144688,56
4,3249457150879372837,9145542970994664509,19
4,4688592854110074025,3894706280449257667,5
4,1292524524061054885,4353552881410365573,22
4,4137024275581964324,4040509988492387426,14
4,7498160905158568375,1860061817666925715,57
4,2929686896786636041,3894706280449257667,25
4,3521213015005837487,4040509988492387426,39
4,4025341753110265301,1860061817666925715,93
4,4304226119364518876,500478784353013717,38
4,804051693189686624,8275181357437864705,42
4,989430645247912212,4040509988492387426,28
4,3462134966385778158,3894706280449257667,25
4,3982753027452416751,8275181357437864705,25
4,39924379976656435,6641579232767647477,9
4,4008792485040487046,1860061817666925715,28
4,6282183656406975806,4040509988492387426,20
4,1320993462088964047,500478784353013717,49
4,3400927100534163363,1860061817666925715,5
4,4415972179184163865,4040509988492387426,52
4,1703234904027428982,3894706280449257667,25
4,3130668981498065153,4240185897530825786,41
4,320309252382737243,4240185897530825786,37
4,4882947442884300565,4697204510956344244,24
4,5420232849866774947,9148621948239764492,36
4,817773516666772467,3894706280449257667,52
4,2866379461020353700,8899583048247637290,10
4,8996107539832576118,8352471677482341950,48
4,3130668981498065153,1201594281387648185,20
4,3484937954314472580,4040509988492387426,14
4,411715466246421056,1657665165780983454,47
4,8262661143692111712,8352471677482341950,25
4,1052746582799504067,4240185897530825786,38
4,7051589925619347861,1657665165780983454,15
4,8605830331633300773,6641579232767647477,12
4,7542707299572856789,1201594281387648185,102
4,8782754052316133836,576514643033029430,12
4,1194636340739726889,8174625658473329985,26
4,1819829277944718477,576514643033029430,19
4,2760018522154709469,1860061817666925715,10
